exam_category,exam_type,quiz_id,en_quiz_title,most_vote,correct,en_A,en_B,en_C,en_D,en_E,en_F,en_G,ko_quiz_title,ko_A,ko_B,ko_C,ko_D,ko_E,ko_G,subject,choice_count,ko_F
udemy,CLF-01,11,"An online learning company hosts its Microsoft .NET e-Learning application on a Windows Server in its on-premises data center. The application uses an Oracle Database Standard Edition as its backend database.The company wants a high-performing solution to migrate this workload to the AWS cloud to take advantage of the cloud’s high availability. The migration process should minimize development changes, and the environment should be easier to manage.Which of the following options should be implemented to meet the company requirements? (Select TWO.)",CD,CD,Refactor the application to .NET Core and run it as a serverless container service using Amazon Elastic Kubernetes Service (Amazon EKS) with AWS Fargate.,Provision and replatform the application to Amazon Elastic Container Service (Amazon ECS) with Amazon EC2 worker nodes. Use the Windows Server Amazon Machine Image (AMI) and deploy the .NET application using to the ECS cluster via the Amazon ECS Anywhere service.,Rehost the on-premises .NET application to an AWS Elastic Beanstalk Multi-AZ environment which runs in multiple Availability Zones.,Migrate the Oracle database to Amazon RDS for Oracle in a Multi-AZ deployment by using AWS Database Migration Service (AWS DMS).,Use AWS Application Migration Service (AWS MGN) to migrate the on-premises Oracle database server to a new Amazon EC2 instance.,,,온라인 학습 회사는 온프레미스 데이터 센터의 Windows Server에서 Microsoft .NET e-Learning 애플리케이션을 호스팅합니다. 이 애플리케이션은 Oracle Database Standard Edition을 백엔드 데이터베이스로 사용합니다.회사는 클라우드의 고가용성을 활용하기 위해 이 워크로드를 AWS 클라우드로 마이그레이션하는 고성능 솔루션을 원합니다. 마이그레이션 프로세스는 개발 변경을 최소화해야 하며 환경은 관리하기 쉬워야 합니다.다음 중 회사 요구 사항을 충족하기 위해 구현해야 하는 옵션은 무엇입니까? (2개를 선택하세요.),애플리케이션을 .NET Core로 리팩터링하고 AWS Fargate와 함께 Amazon Elastic Kubernetes Service(Amazon EKS)를 사용하여 서버리스 컨테이너 서비스로 실행합니다.,Amazon EC2 작업자 노드를 사용하여 애플리케이션을 Amazon Elastic Container Service(Amazon ECS)에 프로비저닝하고 플랫폼을 변경합니다. Windows Server Amazon 머신 이미지(AMI)를 사용하고 Amazon ECS Anywhere 서비스를 통해 ECS 클러스터에 .NET 애플리케이션을 배포합니다.,온프레미스 .NET 애플리케이션을 여러 가용 영역에서 실행되는 AWS Elastic Beanstalk 다중 AZ 환경으로 다시 호스팅합니다.,AWS Database Migration Service(AWS DMS)를 사용하여 다중 AZ 배포에서 Oracle 데이터베이스를 Oracle용 Amazon RDS로 마이그레이션합니다.,AWS Application Migration Service(AWS MGN)를 사용하여 온프레미스 Oracle 데이터베이스 서버를 새로운 Amazon EC2 인스턴스로 마이그레이션합니다.,,0,,
udemy,CLF-01,12,An online shopping platform is hosted on an Auto Scaling group of Spot EC2 instances and uses Amazon Aurora PostgreSQL as its database. There is a requirement to optimize your database workloads in your cluster where you have to direct the write operations of the production traffic to your high-capacity instances and point the reporting queries sent by your internal staff to the low-capacity instances. Which is the most suitable configuration for your application as well as your Aurora database cluster to achieve this requirement?,C,C,"Configure your application to use the reader endpoint for both production traffic and reporting queries, which will enable your Aurora database to automatically perform load-balancing among all the Aurora Replicas.","In your application, use the instance endpoint of your Aurora database to handle the incoming production traffic and use the cluster endpoint to handle reporting queries.",Create a custom endpoint in Aurora based on the specified criteria for the production traffic and another custom endpoint to handle the reporting queries.,"Do nothing since by default, Aurora will automatically direct the production traffic to your high-capacity instances and the reporting queries to your low-capacity instances.",,,,온라인 쇼핑 플랫폼은 Spot EC2 인스턴스의 Auto Scaling 그룹에서 호스팅되며 Amazon Aurora PostgreSQL을 데이터베이스로 사용합니다. 프로덕션 트래픽의 쓰기 작업을 고용량 인스턴스로 지정하고 내부 직원이 보낸 보고 쿼리를 저용량 인스턴스로 지정해야 하는 클러스터에서 데이터베이스 워크로드를 최적화해야 한다는 요구 사항이 있습니다.이 요구 사항을 충족하기 위해 애플리케이션과 Aurora 데이터베이스 클러스터에 가장 적합한 구성은 무엇입니까?,프로덕션 트래픽과 보고 쿼리 모두에 대해 리더 엔드포인트를 사용하도록 애플리케이션을 구성하면 Aurora 데이터베이스가 모든 Aurora 복제본 간에 로드 밸런싱을 자동으로 수행할 수 있습니다.,애플리케이션에서 Aurora 데이터베이스의 인스턴스 엔드포인트를 사용하여 들어오는 프로덕션 트래픽을 처리하고 클러스터 엔드포인트를 사용하여 보고 쿼리를 처리합니다.,프로덕션 트래픽에 대해 지정된 기준에 따라 Aurora에서 사용자 지정 엔드포인트를 생성하고 보고 쿼리를 처리하기 위한 또 다른 사용자 지정 엔드포인트를 생성합니다.,"기본적으로 Aurora는 프로덕션 트래픽을 대용량 인스턴스로, 보고 쿼리를 저용량 인스턴스로 자동으로 전달하므로 아무 작업도 수행하지 마십시오.",,,0,,
udemy,CLF-01,13,"A startup is using Amazon RDS to store data from a web application. Most of the time, the application has low user activity but it receives bursts of traffic within seconds whenever there is a new product announcement. The Solutions Architect needs to create a solution that will allow users around the globe to access the data using an API.What should the Solutions Architect do meet the above requirement?",D,D,Create an API using Amazon API Gateway and use the Amazon ECS cluster with Service Auto Scaling to handle the bursts of traffic in seconds.,Create an API using Amazon API Gateway and use Amazon Elastic Beanstalk with Auto Scaling to handle the bursts of traffic in seconds.,Create an API using Amazon API Gateway and use an Auto Scaling group of Amazon EC2 instances to handle the bursts of traffic in seconds.,Create an API using Amazon API Gateway and use AWS Lambda to handle the bursts of traffic in seconds.,,,,스타트업에서 Amazon RDS를 사용하여 웹 애플리케이션의 데이터를 저장하고 있습니다. 대부분의 경우 애플리케이션은 사용자 활동이 적지만 신제품 발표가 있을 때마다 몇 초 안에 트래픽 폭주를 받습니다. Solutions Architect는 전 세계 사용자가 API를 사용하여 데이터에 액세스할 수 있는 솔루션을 만들어야 합니다.솔루션 아키텍트가 위의 요구 사항을 충족해야 하는 것은 무엇입니까?,Amazon API Gateway를 사용하여 API를 생성하고 Service Auto Scaling과 함께 Amazon ECS 클러스터를 사용하여 폭발적인 트래픽을 몇 초 만에 처리하십시오.,Amazon API Gateway를 사용하여 API를 생성하고 Auto Scaling과 함께 Amazon Elastic Beanstalk를 사용하여 트래픽 급증을 몇 초 만에 처리하십시오.,Amazon API Gateway를 사용하여 API를 생성하고 Amazon EC2 인스턴스의 Auto Scaling 그룹을 사용하여 폭발적인 트래픽을 몇 초 만에 처리합니다.,Amazon API Gateway를 사용하여 API를 생성하고 AWS Lambda를 사용하여 몇 초 안에 폭발적인 트래픽을 처리합니다.,,,0,,
udemy,CLF-01,14,"The company that you are working for has a highly available architecture consisting of an elastic load balancer and several EC2 instances configured with auto-scaling in three Availability Zones. You want to monitor your EC2 instances based on a particular metric, which is not readily available in CloudWatch.   Which of the following is a custom metric in CloudWatch which you have to manually set up?",B,B,CPU Utilization of an EC2 instance,Memory Utilization of an EC2 instance,Disk Reads activity of an EC2 instance,Network packets out of an EC2 instance,,,,귀하가 근무하고 있는 회사에는 3개의 가용 영역에서 자동 확장으로 구성된 여러 EC2 인스턴스와 탄력적 로드 밸런서로 구성된 고가용성 아키텍처가 있습니다. CloudWatch에서 쉽게 사용할 수 없는 특정 지표를 기반으로 EC2 인스턴스를 모니터링하려고 합니다.   다음 중 수동으로 설정해야 하는 CloudWatch의 사용자 지정 지표는 무엇입니까?,EC2 인스턴스의 CPU 사용률,EC2 인스턴스의 메모리 사용률,EC2 인스턴스의 디스크 읽기 활동,EC2 인스턴스에서 나가는 네트워크 패킷,,,0,,
udemy,CLF-01,15,"A company needs to deploy at least 2 EC2 instances to support the normal workloads of its application and automatically scale up to 6 EC2 instances to handle the peak load. The architecture must be highly available and fault-tolerant as it is processing mission-critical workloads.As the Solutions Architect of the company, what should you do to meet the above requirement?",B,B,Create an Auto Scaling group of EC2 instances and set the minimum capacity to 2 and the maximum capacity to 6. Use 2 Availability Zones and deploy 1 instance for each AZ.,Create an Auto Scaling group of EC2 instances and set the minimum capacity to 4 and the maximum capacity to 6. Deploy 2 instances in Availability Zone A and another 2 instances in Availability Zone B.,Create an Auto Scaling group of EC2 instances and set the minimum capacity to 2 and the maximum capacity to 6. Deploy 4 instances in Availability Zone A.,Create an Auto Scaling group of EC2 instances and set the minimum capacity to 2 and the maximum capacity to 4. Deploy 2 instances in Availability Zone A and 2 instances in Availability Zone B.,,,,회사는 애플리케이션의 일반 워크로드를 지원하기 위해 최소 2개의 EC2 인스턴스를 배포해야 하며 최대 로드를 처리하기 위해 최대 6개의 EC2 인스턴스를 자동으로 확장해야 합니다. 아키텍처는 미션 크리티컬 워크로드를 처리하므로 가용성이 높고 내결함성이 있어야 합니다.회사의 솔루션 설계자로서 위의 요구 사항을 충족하려면 어떻게 해야 합니까?,"EC2 인스턴스의 Auto Scaling 그룹을 생성하고 최소 용량을 2로, 최대 용량을 6으로 설정합니다. 2개의 가용 영역을 사용하고 각 AZ에 대해 1개의 인스턴스를 배포합니다.","EC2 인스턴스의 Auto Scaling 그룹을 생성하고 최소 용량을 4로, 최대 용량을 6으로 설정합니다. 가용 영역 A에 2개의 인스턴스를 배포하고 가용 영역 B에 또 다른 2개의 인스턴스를 배포합니다.","EC2 인스턴스의 Auto Scaling 그룹을 생성하고 최소 용량을 2로, 최대 용량을 6으로 설정합니다. 가용 영역 A에 인스턴스 4개를 배포합니다.","EC2 인스턴스의 Auto Scaling 그룹을 생성하고 최소 용량을 2로, 최대 용량을 4로 설정합니다. 가용 영역 A에 인스턴스 2개, 가용 영역 B에 인스턴스 2개를 배포합니다.",,,0,,
udemy,CLF-01,16,A company has a hybrid cloud architecture that connects their on-premises data center and cloud infrastructure in AWS. They require a durable storage backup for their corporate documents stored on-premises and a local cache that provides low latency access to their recently accessed data to reduce data egress charges. The documents must be stored to and retrieved from AWS via the Server Message Block (SMB) protocol. These files must immediately be accessible within minutes for six months and archived for another decade to meet the data compliance. Which of the following is the best and most cost-effective approach to implement in this scenario?,A,A,Launch a new file gateway that connects to your on-premises data center using AWS Storage Gateway. Upload the documents to the file gateway and set up a lifecycle policy to move the data into Glacier for data archival.,Launch a new tape gateway that connects to your on-premises data center using AWS Storage Gateway. Upload the documents to the tape gateway and set up a lifecycle policy to move the data into Glacier for archival.,"Establish a Direct Connect connection to integrate your on-premises network to your VPC. Upload the documents on Amazon EBS Volumes and use a lifecycle policy to automatically move the EBS snapshots to an S3 bucket, and then later to Glacier for archival.",Use AWS Snowmobile to migrate all of the files from the on-premises network. Upload the documents to an S3 bucket and set up a lifecycle policy to move the data into Glacier for archival.,,,,회사는 온프레미스 데이터 센터와 AWS의 클라우드 인프라를 연결하는 하이브리드 클라우드 아키텍처를 보유하고 있습니다. 온프레미스에 저장된 회사 문서를 위한 내구성 있는 스토리지 백업과 데이터 송신 비용을 줄이기 위해 최근에 액세스한 데이터에 대한 짧은 대기 시간 액세스를 제공하는 로컬 캐시가 필요합니다. 문서는 SMB(Server Message Block) 프로토콜을 통해 AWS에 저장하고 AWS에서 검색해야 합니다. 이러한 파일은 6개월 동안 몇 분 안에 즉시 액세스할 수 있어야 하며 데이터 규정 준수를 위해 향후 10년 동안 보관해야 합니다.다음 중 이 시나리오에서 구현할 수 있는 가장 비용 효율적인 접근 방식은 무엇입니까?,AWS Storage Gateway를 사용하여 온프레미스 데이터 센터에 연결하는 새 파일 게이트웨이를 시작합니다. 문서를 파일 게이트웨이에 업로드하고 수명 주기 정책을 설정하여 데이터 보관을 위해 데이터를 Glacier로 이동합니다.,AWS Storage Gateway를 사용하여 온프레미스 데이터 센터에 연결하는 새로운 테이프 게이트웨이를 시작하십시오. 문서를 테이프 게이트웨이에 업로드하고 보관을 위해 데이터를 Glacier로 옮기는 수명 주기 정책을 설정합니다.,온프레미스 네트워크를 VPC에 통합하기 위해 Direct Connect 연결을 설정합니다. Amazon EBS 볼륨에 문서를 업로드하고 수명 주기 정책을 사용하여 EBS 스냅샷을 자동으로 S3 버킷으로 이동한 다음 나중에 보관을 위해 Glacier로 이동합니다.,AWS Snowmobile을 사용하여 온프레미스 네트워크에서 모든 파일을 마이그레이션합니다. 문서를 S3 버킷에 업로드하고 보관을 위해 데이터를 Glacier로 옮기는 수명 주기 정책을 설정합니다.,,,0,,
udemy,CLF-01,17,"A Forex trading platform, which frequently processes and stores global financial data every minute, is hosted in your on-premises data center and uses an Oracle database. Due to a recent cooling problem in their data center, the company urgently needs to migrate their infrastructure to AWS to improve the performance of their applications. As the Solutions Architect, you are responsible in ensuring that the database is properly migrated and should remain available in case of database server failure in the future.  Which of the following is the most suitable solution to meet the requirement?",B,B,Launch an Oracle database instance in RDS with Recovery Manager (RMAN) enabled.,Create an Oracle database in RDS with Multi-AZ deployments.,Launch an Oracle Real Application Clusters (RAC) in RDS.,Convert the database schema using the AWS Schema Conversion Tool and AWS Database Migration Service. Migrate the Oracle database to a non-cluster Amazon Aurora with a single instance.,,,,1분마다 글로벌 금융 데이터를 자주 처리하고 저장하는 Forex 거래 플랫폼은 온프레미스 데이터 센터에서 호스팅되며 Oracle 데이터베이스를 사용합니다. 최근 데이터 센터의 냉각 문제로 인해 회사는 애플리케이션의 성능을 개선하기 위해 인프라를 AWS로 긴급하게 마이그레이션해야 합니다. Solutions Architect는 데이터베이스가 적절하게 마이그레이션되고 향후 데이터베이스 서버 오류가 발생할 경우에도 계속 사용할 수 있도록 보장할 책임이 있습니다.  다음 중 요구 사항을 충족하는 가장 적합한 솔루션은 무엇입니까?,RMAN(복구 관리자)이 활성화된 RDS에서 Oracle 데이터베이스 인스턴스를 시작합니다.,다중 AZ 배포를 통해 RDS에서 Oracle 데이터베이스를 생성합니다.,RDS에서 Oracle RAC(Real Application Clusters)를 시작합니다.,AWS Schema Conversion Tool 및 AWS Database Migration Service를 사용하여 데이터베이스 스키마를 변환합니다. 단일 인스턴스를 사용하여 Oracle 데이터베이스를 비클러스터 Amazon Aurora로 마이그레이션합니다.,,,0,,
udemy,CLF-01,18,An application consists of multiple EC2 instances in private subnets in different availability zones. The application uses a single NAT Gateway for downloading software patches from the Internet to the instances. There is a requirement to protect the application from a single point of failure when the NAT Gateway encounters a failure or if its availability zone goes down.How should the Solutions Architect redesign the architecture to be more highly available and cost-effective,C,C,Create a NAT Gateway in each availability zone. Configure the route table in each public subnet to ensure that instances use the NAT Gateway in the same availability zone.,Create three NAT Gateways in each availability zone. Configure the route table in each private subnet to ensure that instances use the NAT Gateway in the same availability zone.,Create a NAT Gateway in each availability zone. Configure the route table in each private subnet to ensure that instances use the NAT Gateway in the same availability zone,Create two NAT Gateways in each availability zone. Configure the route table in each public subnet to ensure that instances use the NAT Gateway in the same availability zone.,,,,애플리케이션은 서로 다른 가용 영역의 프라이빗 서브넷에 있는 여러 EC2 인스턴스로 구성됩니다. 애플리케이션은 인터넷에서 인스턴스로 소프트웨어 패치를 다운로드하기 위해 단일 NAT 게이트웨이를 사용합니다. NAT 게이트웨이에 장애가 발생하거나 해당 가용성 영역이 다운되는 경우 단일 장애 지점으로부터 애플리케이션을 보호해야 하는 요구 사항이 있습니다.Solutions Architect는 가용성과 비용 효율성을 높이기 위해 아키텍처를 어떻게 재설계해야 합니까?,각 가용 영역에서 NAT 게이트웨이를 생성합니다. 인스턴스가 동일한 가용 영역에서 NAT 게이트웨이를 사용하도록 각 퍼블릭 서브넷에서 라우팅 테이블을 구성합니다.,각 가용 영역에 3개의 NAT 게이트웨이를 만듭니다. 인스턴스가 동일한 가용 영역에서 NAT 게이트웨이를 사용하도록 각 프라이빗 서브넷에서 라우팅 테이블을 구성합니다.,각 가용 영역에서 NAT 게이트웨이를 생성합니다. 인스턴스가 동일한 가용 영역에서 NAT 게이트웨이를 사용하도록 각 프라이빗 서브넷에서 라우팅 테이블을 구성합니다.,각 가용 영역에 두 개의 NAT 게이트웨이를 만듭니다. 인스턴스가 동일한 가용 영역에서 NAT 게이트웨이를 사용하도록 각 퍼블릭 서브넷에서 라우팅 테이블을 구성합니다.,,,0,,
udemy,CLF-01,19,"A company is using Amazon S3 to store frequently accessed data. When an object is created or deleted, the S3 bucket will send an event notification to the Amazon SQS queue. A solutions architect needs to create a solution that will notify the development and operations team about the created or deleted objects.Which of the following would satisfy this requirement?",C,C,Set up an Amazon SNS topic and configure two Amazon SQS queues to poll the SNS topic. Grant Amazon S3 permission to send notifications to Amazon SNS and update the bucket to use the new SNS topic.,Create a new Amazon SNS FIFO topic for the other team. Grant Amazon S3 permission to send the notification to the second SNS topic.,Create an Amazon SNS topic and configure two Amazon SQS queues to subscribe to the topic. Grant Amazon S3 permission to send notifications to Amazon SNS and update the bucket to use the new SNS topic.,Set up another Amazon SQS queue for the other team. Grant Amazon S3 permission to send a notification to the second SQS queue.,,,,한 회사에서 Amazon S3를 사용하여 자주 액세스하는 데이터를 저장하고 있습니다. 객체가 생성되거나 삭제되면 S3 버킷은 Amazon SQS 대기열에 이벤트 알림을 보냅니다. 솔루션 설계자는 생성되거나 삭제된 개체에 대해 개발 및 운영 팀에 알릴 솔루션을 만들어야 합니다.다음 중 이 요구 사항을 충족하는 것은 무엇입니까?,Amazon SNS 주제를 설정하고 두 개의 Amazon SQS 대기열을 구성하여 SNS 주제를 폴링합니다. Amazon SNS에 알림을 보낼 수 있는 권한을 Amazon S3에 부여하고 새 SNS 주제를 사용하도록 버킷을 업데이트합니다.,다른 팀을 위한 새로운 Amazon SNS FIFO 주제를 생성합니다. 두 번째 SNS 주제에 알림을 보낼 수 있는 권한을 Amazon S3에 부여합니다.,Amazon SNS 주제를 생성하고 두 개의 Amazon SQS 대기열을 구성하여 주제를 구독합니다. Amazon SNS에 알림을 보낼 수 있는 권한을 Amazon S3에 부여하고 새 SNS 주제를 사용하도록 버킷을 업데이트합니다.,다른 팀을 위해 다른 Amazon SQS 대기열을 설정합니다. 두 번째 SQS 대기열에 알림을 보낼 수 있는 권한을 Amazon S3에 부여합니다.,,,0,,
udemy,CLF-01,20,"A company plans to launch an Amazon EC2 instance in a private subnet for its internal corporate web portal. For security purposes, the EC2 instance must send data to Amazon DynamoDB and Amazon S3 via private endpoints that don't pass through the public Internet.Which of the following can meet the above requirements?",A,A,Use VPC endpoints to route all access to S3 and DynamoDB via private endpoints.,Use AWS Direct Connect to route all access to S3 and DynamoDB via private endpoints.,Use AWS Transit Gateway to route all access to S3 and DynamoDB via private endpoints.,Use AWS VPN CloudHub to route all access to S3 and DynamoDB via private endpoints.,,,,회사는 내부 회사 웹 포털의 프라이빗 서브넷에서 Amazon EC2 인스턴스를 시작할 계획입니다. 보안을 위해 EC2 인스턴스는 퍼블릭 인터넷을 통과하지 않는 프라이빗 엔드포인트를 통해 Amazon DynamoDB 및 Amazon S3로 데이터를 전송해야 합니다.다음 중 위의 요구 사항을 충족할 수 있는 것은 무엇입니까?,VPC 엔드포인트를 사용하여 프라이빗 엔드포인트를 통해 S3 및 DynamoDB에 대한 모든 액세스를 라우팅합니다.,AWS Direct Connect를 사용하여 프라이빗 엔드포인트를 통해 S3 및 DynamoDB에 대한 모든 액세스를 라우팅합니다.,AWS Transit Gateway를 사용하여 프라이빗 엔드포인트를 통해 S3 및 DynamoDB에 대한 모든 액세스를 라우팅합니다.,AWS VPN CloudHub를 사용하여 프라이빗 엔드포인트를 통해 S3 및 DynamoDB에 대한 모든 액세스를 라우팅합니다.,,,0,,
