exam_category,exam_type,quiz_id,quiz_title,most_vote,correct,A,B,C,D,E,F,G,H,I
examtopics,CLF-01,824,Which pillar of the AWS Well-Architected Framework focuses on the ability to recover automatically from service interruptions?,D,D,Security,Performance efficiency,Operational excellence,Reliability,,,,,
examtopics,CLF-01,825,Which of the following are advantages of using AWS for cloud computing? (Choose two.),AE,AE,Users can increase speed and agility by deploying services with just one click.,Users receive a discount on hardware that they purchase for their data centers.,Users can reserve excess capacity to ensure that resources are always available.,Users trade variable expenses for capital expenses.,Users benefit from massive economies of scale.,,,,
examtopics,CLF-01,826,Which AWS services or features provide high availability and low latency by enabling failover across different AWS Regions? (Choose two.),ADAB,AD,Amazon Route 53,Network Load Balancer,Amazon S3 Transfer Acceleration,AWS Global Accelerator,Application Load Balancer,,,,
examtopics,CLF-01,827,Which action is consistent with the principle of least privilege in terms of AWS Cloud architecture?,A,C,Allow users the minimum access that is needed to do a task.,Prevent managers from accessing important source code.,Provide only the permissions that are needed for users to do their jobs in the current month.,Assign permissions that are based on job titles.,,,,,
examtopics,CLF-01,828,A company is reviewing its operating policies.Which policy complies with guidance in the security pillar of the AWS Well-Architected Framework?,D,D,Ensure that employees have access to all company data.,Expand employees' permissions as they gain more experience.,Grant all privileges and access to all users.,Apply security requirements at all layers of a process.,,,,,
examtopics,CLF-01,829,An ecommerce company recently started using the AWS Cloud.Which security-related tasks are the company's responsibility? (Choose two.),BCBD,CE,Restrict who is allowed physical access to the hosts that run the company's Amazon EC2 instances.,Install security patches on Amazon EC2 Linux instances.,Choose to encrypt data at rest that is stored on Amazon S3.,Wipe Amazon Elastic Block Store (Amazon EBS) volumes clean before they are decommissioned.,Conduct database patching for Amazon RDS instances.,,,,
examtopics,CLF-01,830,Which AWS service or tool creates an audit log of all AWS resources that have been created?,C,C,Amazon CloudFront,Amazon CloudWatch,AWS CloudTrail,AWS Application Migration Service (CloudEndure Migration),,,,,
examtopics,CLF-01,831,"According to the AWS shared responsibility model, who is responsible for the virtualization layer down to the physical security of the facilities in which AWS services operate?",B,C,It is the sole responsibility of the customer.,It is the sole responsibility of AWS.,It is a shared responsibility between AWS and the customer.,The customer's AWS Support plan tier determines who manages the configuration.,,,,,
examtopics,CLF-01,832,Which AWS services are eligible for a Compute Savings Plan? (Choose two.),AE,AE,AWS Lambda,Amazon RDS,Amazon VPC,Amazon DynamoDB,Amazon EC2,,,,
examtopics,CLF-01,833,A company needs to use AWS Identity and Access Management (IAM) to attach an IAM policy to all IAM users in an AWS account.Which solution meets this requirement?,B,C,Attach the IAM policy to each IAM user.,Attach the IAM policy to the IAM group containing all the IAM users.,Attach the IAM policy to the IAM role containing all the IAM users.,Apply the IAM policy to the entire AWS account.,,,,,
examtopics,CLF-01,834,Which AWS services or features can a company use to connect the network of its on-premises data center to AWS? (Choose two.),AD,AD,AWS VPN,AWS Directory Service,AWS Data Pipeline,AWS Direct Connect,AWS CloudHSM,,,,
examtopics,CLF-01,835,Which AWS service is an in-memory data store service?,C,D,Amazon Aurora,Amazon RDS,Amazon DynamoDB,Amazon ElastiCache,,,,,
examtopics,CLF-01,836,A company wants high levels of detection and near-real-time (NRT) mitigation against large and sophisticated distributed denial of service (DDoS) attacks on applications running on AWS.Which AWS service should the company use?,C,C,Amazon GuardDuty,Amazon Inspector,AWS Shield Advanced,Amazon Macie,,,,,
examtopics,CLF-01,837,A company has an Amazon S3 bucket containing images of scanned financial invoices. The company is building an artificial intelligence (Al)-based application on AWS. The company wants the application to identify and read total balance amounts on the invoices.Which AWS service will meet these requirements?,B,D,Amazon Forecast,Amazon Textract,Amazon Rekogmtion,Amazon Lex,,,,,
examtopics,CLF-01,838,A company wants to migrate its high performance computing (HPC) application to Amazon EC2 instances. The application has multiple components. The application must have fault tolerance and must have the ability to fail over automatically.Which AWS infrastructure solution will meet these requirements with the LEAST latency between components?,C,C,Multiple AWS Regions,Multiple edge locations,Multiple Availability Zones,Regional edge caches,,,,,
examtopics,CLF-01,839,"Which AWS service provides recommendations for rightsizing AWS resources such as Amazon EC2 instances, Amazon Elastic Block Store (Amazon EBS) volumes, and Amazon RDS databases to help users reduce costs?",B,C,Amazon Inspector,AWS Trusted Advisor,AWS Service Health Dashboard,Amazon Forecast,,,,,
examtopics,CLF-01,840,"Making frequent, small, reversible changes is a design principle of which pillar of the AWS Well-Architected Framework?",B,B,Reliability,Operational excellence,Performance efficiency,Cost optimization,,,,,
examtopics,CLF-01,841,Which factors affect costs in the AWS Cloud? (Choose two.),DE,CD,The number of unused AWS Lambda functions,The number of configured Amazon S3 buckets,Inbound data transfers without acceleration,Outbound data transfers without acceleration,Compute resources that are currently in use,,,,
examtopics,CLF-01,842,A company hosts an application on multiple Amazon EC2 instances. The application uses Amazon Simple Notification Service (Amazon SNS) to send messages.Which AWS service or feature will give the application permission to access required AWS services?,B,B,AWS Certificate Manager (ACM),IAM roles,AWS Security Hub,Amazon GuardDuty,,,,,
examtopics,CLF-01,843,Which option is a perspective that includes foundational capabilities of the AWS Cloud Adoption Framework (AWS CAF)?,C,C,Sustainability,Performance efficiency,Governance,Reliability,,,,,
examtopics,CLF-01,844,"Which task is the customer's responsibility, according to the AWS shared responsibility model?",B,A,Maintain the security of the AWS Cloud.,Configure firewalls and networks.,Patch the operating system of Amazon RDS instances.,Implement physical and environmental controls.,,,,,
examtopics,CLF-01,845,Which activity is considered out of scope for AWS Support?,D,D,Solving problems detected by Amazon EC2 health checks,"Answering ""how to"" questions on AWS services and features",Troubleshooting AWS APIs,Tuning database queries,,,,,
examtopics,CLF-01,846,For which AWS service is the customer responsible for maintaining the underlying operating system?,C,C,Amazon DynamoDB,Amazon S3,Amazon EC2,AWS Lambda,,,,,
examtopics,CLF-01,847,A company is moving its on-premises key-value database to the AWS Cloud.Which AWS service will support this use case?,C,C,Amazon RDS,Amazon ElastiCache,Amazon DynamoDB,Amazon Redshift,,,,,
examtopics,CLF-01,848,"According to the AWS shared responsibility model, which of the following is the responsibility of AWS?",B,B,Data encryption in transit,Firmware updates on hardware,Operating system patching on Amazon EC2 instances,Data encryption at rest,,,,,
examtopics,CLF-01,849,Which AWS service or resource is serverless?,D,D,AWS Snowball Edge,Amazon EC2,Amazon Elastic Kubernetes Service (Amazon EKS),Amazon API Gateway,,,,,
examtopics,CLF-01,850,A company has all of its servers in the us-east-1 Region. The company is considering the deployment of additional servers in a different Region.Which AWS tool should the company use to find pricing information for other Regions?,DA,C,Cost Explorer,AWS Budgets,AWS Purchase Order Management,AWS Pricing Calculator,,,,,
examtopics,CLF-01,851,A user is designing a service to align with the operational excellence pillar of the AWS Well-Architected Framework.Which design principle should the user follow?,A,A,Anticipate failure,Make large-scale changes,Perform manual operations,Create static operational procedures,,,,,
examtopics,CLF-01,852,A company wants to configure a dedicated connection between its on-premises IT infrastructure and resources in an AWS Region. The company also wants to reduce network latency and congestion.Which AWS service or feature should the company choose?,D,D,AWS VPN,AWS PrivateLink,Amazon Connect,AWS Direct Connect,,,,,
examtopics,CLF-01,853,Which AWS Cloud service provides performance recommendations for an AWS account?,B,C,Amazon Inspector,AWS Trusted Advisor,Amazon CloudWatch,AWS CloudTrail,,,,,
examtopics,CLF-01,854,A company is planning to create a new application that will run on Amazon EC2 instances and back up data on Amazon Elastic Block Store (EBS) volumes toAmazon S3. The company wants to estimate the monthly costs of running the application before making a deployment decision.Which AWS service or feature can be used to estimate these costs?,B,B,Cost Explorer,AWS Pricing Calculator,AWS Cost and Usage Report,AWS Budgets,,,,,
examtopics,CLF-01,855,Which AWS services or features give users the ability to create a network connection between two VPCs? (Choose two.),CECD,AC,VPC endpoints,Amazon Route 53,VPC peering,AWS Direct Connect,AWS Transit Gateway,,,,
examtopics,CLF-01,856,"A company is planning to host a large ecommerce application in the AWS Cloud. The company must create an architecture that provides protection against network-based security issues, such as DDoS attacks.Which AWS services should the company use to meet this requirement? (Choose two.)",BDCD,CD,Amazon Inspector,Amazon GuardDuty,Amazon CloudFront,AWS Shield,AWS Identity and Access Management (IAM),,,,
examtopics,CLF-01,857,A solutions architect needs to deploy an application on a fleet of Amazon EC2 Instances. The EC2 instances run in private subnets in an Auto Scaling group. The application is expected to generate logs at a rate of 100 MB each second on each of the EC2 instances.The logs must be stored in an Amazon S3 bucket so that an Amazon EMR cluster can consume them for further processing. The logs must be quickly accessible for the first 90 days and should be retrievable within 48 hours thereafter.What is the MOST cost-effective solution that meets these requirements?,BAC,A,Set up an S3 copy job to write logs from each EC2 instance to the S3 bucket with S3 Standard storage. Use a NAT instance within the private subnets to connect to Amazon S3. Create S3 Lifecycle policies to move logs that are older than 90 days to S3 Glacier.,Set up an S3 sync job to copy logs from each EC2 instance to the S3 bucket with S3 Standard storage. Use a gateway VPC endpoint for Amazon S3 to connect to Amazon S3. Create S3 Lifecycle policies to move logs that are older than 90 days to S3 Glacier Deep Archive.,Set up an S3 batch operation to copy logs from each EC2 instance to the S3 bucket with S3 Standard storage. Use a NAT gateway with the private subnets to connect to Amazon S3. Create S3 Lifecycle policies to move logs that are older than 90 days to S3 Glacier Deep Archive.,Set up an S3 sync job to copy logs from each EC2 instance to the S3 bucket with S3 Standard storage. Use a gateway VPC endpoint for Amazon S3 to connect to Amazon S3. Create S3 Lifecycle policies to move logs that are older than 90 days to S3 Glacier.,,,,,
examtopics,CLF-01,858,A company is based in a location without an AWS Region but wants to move some of its Windows file servers to AWS. The data must reside in the location that the company is based in.Which AWS service will meet these requirements?,AB,D,AWS Outposts,AWS Local Zones,Amazon EC2,Amazon FSx for Windows File Server,,,,,
examtopics,CLF-01,859,A company needs to send time-critical messages to multiple subscribers through a push mechanism.Which AWS service should the company use?,D,D,Amazon Kinesis,Amazon MQ,Amazon Simple Queue Service (Amazon SQS),Amazon Simple Notification Service (Amazon SNS),,,,,
examtopics,CLF-01,860,Which AWS feature grants temporary access to specific AWS resources?,D,D,AWS IAM Access Analyzer,Service control policies (SCPs),Access control lists (ACLs),IAM roles,,,,,
examtopics,CLF-01,861,Which of the following is a recommended design principle of the AWS Well-Architected Framework?,C,C,Reduce downtime by making infrastructure changes infrequently and in large increments.,Invest the time to configure infrastructure manually.,Learn to improve from operational failures.,Use monolithic application design for centralization.,,,,,
examtopics,CLF-01,862,A company wants to create templates that the company can reuse to deploy multiple AWS resources.Which AWS service or feature can the company use to meet this requirement?,CA,C,AWS Marketplace,Amazon Machine Image (AMI),AWS CloudFormation,AWS OpsWorks,,,,,
examtopics,CLF-01,863,A company's solutions architect wants to provision a few Amazon EC2 instances in an existing AWS account. The company requires a cost estimate before the company can approve the request.Which AWS tool should the solutions architect use to produce the cost estimate?,A,C,AWS Pricing Calculator,Cost Explorer,AWS Cost and Usage Report,AWS Budgets,,,,,
examtopics,CLF-01,864,Which AWS service or feature is used to troubleshoot network connectivity issues between Amazon EC2 instances?,C,B,AWS Certificate Manager (ACM),Internet gateway,VPC Flow Logs,AWS CloudHSM,,,,,
examtopics,CLF-01,865,,,,,,,,,,,,
examtopics,CLF-01,866,A company wants to minimize network latency between its Amazon EC2 instances.Which solution achieves this goal?,AB,A,Use EC2 instances in a single Availability Zone.,Use EC2 instances in multiple AWS Regions.,Use EC2 instances in multiple edge locations.,Use EC2 instances in the same Availability Zone but in different AWS Regions.,,,,,
examtopics,CLF-01,867,Which pillar of the AWS Well-Architected Framework includes the AWS shared responsibility model?,D,D,Operational excellence,Performance efficiency,Reliability,Security,,,,,
examtopics,CLF-01,868,"A company is creating a sequel for a popular online game. A large number of users from all over the world will play the game within the first week after launch.Currently, the game consists of the following components deployed in a single AWS Region:✑ Amazon S3 bucket that stores game assets✑ Amazon DynamoDB table that stores player scoresA solutions architect needs to design a multi-Region solution that will reduce latency, improve reliability, and require the least effort to implement.What should the solutions architect do to meet these requirements?",C,D,Create an Amazon CloudFront distribution to serve assets from the S3 bucket. Configure S3 Cross-Region Replication. Create a new DynamoDB table in a new Region. Use the new table as a replica target for DynamoDB global tables.,Create an Amazon CloudFront distribution to serve assets from the S3 bucket. Configure S3 Same-Region Replication. Create a new DynamoDB table in a new Region. Configure asynchronous replication between the DynamoDB tables by using AWS Database Migration Service (AWS DMS) with change data capture (CDC).,"Create another S3 bucket in a new Region, and configure S3 Cross-Region Replication between the buckets. Create an Amazon CloudFront distribution and configure origin failover with two origins accessing the S3 buckets in each Region. Configure DynamoDB global tables by enabling Amazon DynamoDB Streams, and add a replica table in a new Region.","Create another S3 bucket in the sine Region, and configure S3 Same-Region Replication between the buckets. Create an Amazon CloudFront distribution and configure origin failover with two origins accessing the S3 buckets. Create a new DynamoDB table in a new Region. Use the new table as a replica target for DynamoDB global tables.",,,,,
examtopics,CLF-01,869,Which AWS service or feature enables users to encrypt data at rest in Amazon S3?,B,B,IAM policies,Server-side encryption,Amazon GuardDuty,Client-side encryption,,,,,
examtopics,CLF-01,870,A company has several accounts between different teams and wants to increase its auditing and compliance capabilities. The accounts are managed throughAWS Organizations. Management wants to provide the security team with secure access to the account logs while also restricting the possibility for the logs to be modified.How can a SysOps administrator achieve this is with the LEAST amount of operational overhead?,C,C,Store AWS CloudTrail logs in Amazon S3 in each account. Create a new account to store compliance data and replicate the objects into the newly created account.,Store AWS CloudTrail logs in Amazon S3 in each account. Create an IAM user with read-only access to the CloudTrail logs.,"From the master account, create an organization trail using AWS CloudTrail and apply it to all Regions. Use IAM roles to restrict access.",Use an AWS CloudFormation stack set to create an AWS CloudTrail trail in every account and restrict permissions to modify the logs.,,,,,
examtopics,CLF-01,871,A developer wants to use an Amazon S3 bucket to store application logs that contain sensitive data.Which AWS service or feature should the developer use to restrict read and write access to the S3 bucket?,D,A,Security groups,Amazon CloudWatch,AWS CloudTrail,ACLs,,,,,
examtopics,CLF-01,872,A company deploys its application to multiple AWS Regions and configures automatic failover between those Regions.Which cloud concept does this architecture represent?,B,C,Security,Reliability,Scalability,Cost optimization,,,,,
examtopics,CLF-01,873,,,,,,,,,,,,
examtopics,CLF-01,874,A company wants to use an Amazon EC2 instance that has a pre-installed third-party firewall.Which AWS service or feature can provide this solution?,B,A,Security groups,AWS Marketplace,AWS Systems Manager,AWS Certificate Manager (ACM),,,,,
examtopics,CLF-01,875,What does “security of the cloud” refer to in the AWS shared responsibility model?,B,B,Availability of AWS services such as Amazon EC2,Security of the cloud infrastructure that runs all the AWS services,Implementation of password policies for IAM users,Security of customer environments by using AWS Network Firewall partners,,,,,
examtopics,CLF-01,876,A company wants to push VPC Flow Logs to an Amazon S3 bucket.Which action is the company’s responsibility?,CA,B,Managing the infrastructure that runs the S3 bucket,Managing the data in transit,Managing the encryption options on the S3 bucket,Managing the operating system updates on the S3 bucket,,,,,
examtopics,CLF-01,877,Which guidelines are best practices for using AWS Identity and Access Management (IAM)? (Choose two.),BE,AC,Share access keys.,Create individual IAM users.,Use inline policies instead of customer managed policies.,Grant maximum privileges to IAM users.,Use groups to assign permissions to IAM users.,,,,
examtopics,CLF-01,878,,,,,,,,,,,,
examtopics,CLF-01,879,,,,,,,,,,,,
examtopics,CLF-01,880,A company deploys its application on Amazon EC2 instances. The application occasionally experiences sudden increases in demand. The company wants to ensure that its application can respond to changes in demand at the lowest possible cost.Which AWS service or tool will meet these requirements?,A,A,AWS Auto Scaling,AWS Compute Optimizer,AWS Cost Explorer,AWS Well-Architected Framework,,,,,
examtopics,CLF-01,881,What is the recommended use case for Amazon EC2 On-Demand Instances?,C,C,A steady-state workload that requires a particular EC2 instance configuration for a long period of time,A workload that can be interrupted for a project that requires the lowest possible cost,An unpredictable workload that does not require a long-term commitment,A workload that is expected to run for longer than 1 year,,,,,
examtopics,CLF-01,882,"A company has a compliance requirement to record and evaluate configuration changes, as well as perform remediation actions on AWS resources.Which AWS service should the company use?",A,A,AWS Config,AWS Secrets Manager,AWS CloudTrail,AWS Trusted Advisor,,,,,
examtopics,CLF-01,883,A company wants the ability to automatically acquire resources as needed and release the resources when they are no longer needed.Which cloud concept describes this functionality?,B,B,Availability,Elasticity,Durability,Reliability,,,,,
examtopics,CLF-01,884,"Which AWS service or storage class provides low-cost, long-term data storage?",A,D,Amazon S3 Glacier Deep Archive,AWS Snowball,Amazon MQ,AWS Storage Gateway,,,,,
examtopics,CLF-01,885,An auditor is preparing for an annual security audit. The auditor requests certification details for a company’s AWS hosted resources across multiple Availability Zones in the us-east-1 Region.How should the company respond to the auditor’s request?,D,D,Open an AWS Support ticket to request that the AWS technical account manager (TAM) respond and help the auditor.,Open an AWS Support ticket to request that the auditor receive approval to conduct an onsite assessment of the AWS data centers in which the company operates.,Explain to the auditor that AWS does not need to be audited because the company’s application is hosted in multiple Availability Zones.,Use AWS Artifact to download the applicable report for AWS security controls. Provide the report to the auditor.,,,,,
examtopics,CLF-01,886,"Which controls are the responsibility of both AWS and AWS customers, according to the AWS shared responsibility model? (Choose two.)",BC,BC,Physical and environmental controls,Patch management,Configuration management,Account structures,Choice of the AWS Region where data is stored,,,,
examtopics,CLF-01,887,"Which perspective of the AWS Cloud Adoption Framework (AWS CAF) encourages the development of well-architected, cloud-focused applications?",A,A,Platform,Operations,Governance,Security,,,,,
examtopics,CLF-01,888,Which factors affect costs in the AWS Cloud? (Choose two.),BEDE,CD,The number of unused AWS Lambda functions,The number of configured Amazon S3 buckets,Inbound data transfers without acceleration,Outbound data transfers without acceleration,Compute resources that are currently in use,,,,
examtopics,CLF-01,889,,,,,,,,,,,,
examtopics,CLF-01,890,"Which tasks are the responsibility of the customer, according to the AWS shared responsibility model? (Choose two.)",CE,BD,Patch the Amazon RDS operating system.,Upgrade the firmware of the network infrastructure.,Manage data encryption.,Maintain physical access control in an AWS Region.,Grant least privilege access to IAM users.,,,,
examtopics,CLF-01,891,Which AWS services are examples of NoSQL databases? (Choose two.),AB,EA,Amazon DynamoDB,Amazon ElastiCache,Amazon Redshift,Amazon Aurora,Amazon RDS for MySQL,,,,
examtopics,CLF-01,892,"Which pillar of the AWS Well-Architected Framework focuses on the ability to run workloads effectively, gain insight into operations, and continuously improve supporting processes and procedures?",CD,C,Cost optimization,Reliability,Operational excellence,Performance efficiency,,,,,
examtopics,CLF-01,893,A developer who has no AWS Cloud experience wants to use AWS technology to build a web application.Which AWS service should the developer use to start building the application?,C,D,Amazon SageMaker,AWS Lambda,Amazon Lightsail,Amazon Elastic Container Service (Amazon ECS),,,,,
examtopics,CLF-01,894,A developer who has no AWS Cloud experience wants to use AWS technology to build a web application.Which AWS service should the developer use to start building the application?,D,A,AWS Organizations,AWS Identity and Access Management (IAM),AWS Billing and Cost Management,Amazon Cognito,,,,,
examtopics,CLF-01,895,A company is migrating to the AWS Cloud to meet storage needs. The company wants to optimize costs based on the amount of storage that the company uses.Which AWS offering or benefit will meet these requirements MOST cost-effectively?,AD,C,Pay-as-you-go pricing,Savings Plans,AWS Free Tier,Volume-based discounts,,,,,
examtopics,CLF-01,896,,,,,,,,,,,,
examtopics,CLF-01,897,,,,,,,,,,,,
examtopics,CLF-01,898,,,,,,,,,,,,
examtopics,CLF-01,899,A company needs to run a workload for several batch image rendering applications. It is acceptable for the workload to experience downtime.Which Amazon EC2 pricing model would be MOST cost-effective in this situation?,D,D,On-Demand Instances,Reserved Instances,Dedicated Instances,Spot Instances,,,,,
examtopics,CLF-01,900,Which abilities are benefits of the AWS Cloud? (Choose two.),BD,BE,Trade variable expenses for capital expenses.,Deploy globally in minutes.,Plan capacity in advance of deployments.,Take advantage of economies of scale.,Reduce dependencies on network connectivity.,,,,
examtopics,CLF-01,901,A company wants to have one AWS account for the entire company and individual accounts for each department.Which AWS service should the company use to aggregate and manage all accounts?,B,B,AWS Billing and Cost Management,AWS Organizations,AWS Identity and Access Management (IAM),AWS Resource Access Manager,,,,,
examtopics,CLF-01,902,A company is launching a mobile app. The company wants customers to be able to use the app without upgrading their mobile devices.Which pillar of the AWS Well-Architected Framework does this goal represent?,BD,A,Security,Reliability,Cost optimization,Sustainability,,,,,
examtopics,CLF-01,903,A company needs the ability to acquire resources when the resources are needed. The company also needs the ability to release the resources when the resources are no longer needed.Which AWS concept represents the company’s goals?,C,A,Scalability,Sustainability,Elasticity,Operational excellence,,,,,
examtopics,CLF-01,904,,,,,,,,,,,,
examtopics,CLF-01,905,,,,,,,,,,,,
examtopics,CLF-01,906,A company is hosting a web application on Amazon EC2 instances. The company wants to implement custom conditions to filter and control inbound web traffic.Which AWS service will meet these requirements?,B二,A,Amazon GuardDuty,AWS WAF,Amazon Macie,AWS Shield,,,,,
examtopics,CLF-01,907,A company wants to monitor for misconfigured security groups that are allowing unrestricted access to specific ports.Which AWS service will meet this requirement?,CA,A,AWS Trusted Advisor,Amazon CloudWatch,Amazon Guard Duty,AWS Health Dashboard,,,,,
examtopics,CLF-01,908,"A company is using a central data platform to manage multiple types of data for its customers. The company wants to use AWS services to discover, transform, and visualize the data.Which combination of AWS services should the company use to meet these requirements? (Choose two.)",AD,BC,AWS Glue,Amazon Elastic File System (Amazon EFS),Amazon Redshift,Amazon QuickSight,Amazon Quantum Ledger Database (Amazon QLDB),,,,
examtopics,CLF-01,909,A company wants to securely store Amazon RDS database credentials and automatically rotate user passwords periodically.Which AWS service or capability will meet these requirements?,C,C,Amazon S3,AWS Systems Manager Parameter Store,AWS Secrets Manager,AWS CloudTrail,,,,,
examtopics,CLF-01,910,A company is in the early stages of planning a migration to AWS. The company wants to obtain the monthly predicted total AWS cost of ownership for future Amazon EC2 instances and associated storage.Which AWS service or tool should the company use to meet these requirements?,A,C,AWS Pricing Calculator,AWS Compute Optimizer,AWS Trusted Advisor,AWS Application Migration Service,,,,,
examtopics,CLF-01,911,Which option is an AWS Cloud Adoption Framework (AWS CAF) perspective?,B,B,Cloud fluency,Security,Change acceleration,Architecture,,,,,
examtopics,CLF-01,912,Which Amazon S3 storage class is the MOST cost-effective for long-term storage?,A,C,S3 Glacier Deep Archive,S3 Standard,S3 Standard-Infrequent Access (S3 Standard-IA),S3 One Zone-Infrequent Access (S3 One Zone-IA),,,,,
examtopics,CLF-01,913,Which of the following are benefits of VPC endpoints? (Choose two.),CD,AC,A VPC endpoint makes private connections possible between an on-premises environment and supported AWS services.,A VPC endpoint applies encryption to a connection that would be unencrypted otherwise.,A VPC endpoint makes private connections possible between a VPC and supported AWS services.,"A VPC endpoint does not require an internet gateway, virtual private gateway, NAT device, VPN connection, or AWS Direct Connect connection.",A VPC endpoint makes public connections possible for applications. Instances in the VPC do not require public IP addresses to communicate with the internet.,,,,
examtopics,CLF-01,914,Which AWS service should be used when a company needs to provide its remote employees with virtual desktops?,D,D,Amazon Identity and Access Management (IAM),AWS Directory Service,AWS IAM Identity Center (AWS Single Sign-On),Amazon Workspaces,,,,,
examtopics,CLF-01,915,A company is building a mobile app to provide shopping recommendations to its customers. The company wants to use a graph database as part of the shopping recommendation engine.Which AWS database service should the company choose?,C,C,Amazon DynamoDB,Amazon Aurora,Amazon Neptune,Amazon DocumentDB (with MongoDB compatibility),,,,,
examtopics,CLF-01,916,A company is planning its migration to the AWS Cloud. The company is identifying its capability gaps by using the AWS Cloud Adoption Framework (AWS CAF) perspectives.Which phase of the cloud transformation journey includes these identification activities?,B,C,Envision,Align,Scale,Launch,,,,,
examtopics,CLF-01,917,A company runs a database on Amazon Aurora in the us-east-1 Region. The company has a disaster recovery requirement that the database be available in another Region.Which solution meets this requirement with minimal disruption to the database operations?,B,D,Perform an Aurora Multi-AZ deployment.,Deploy Aurora cross-Region read replicas.,Create Amazon Elastic Block Store (Amazon EBS) volume snapshots for Aurora and copy them to another Region.,Deploy Aurora Replicas.,,,,,
examtopics,CLF-01,918,A company is looking for a managed machine learning (ML) service that can recommend products based on a customer’s previous behaviors.Which AWS service meets this requirement?,A,A,Amazon Personalize,Amazon SageMaker,Amazon Pinpoint,Amazon Comprehend,,,,,
examtopics,CLF-01,919,What is the LEAST expensive AWS Support plan that provides the full set of AWS Trusted Advisor best practice checks for cost optimization?,B,B,AWS Enterprise Support,AWS Business Support,AWS Developer Support,AWS Basic Support,,,,,
examtopics,CLF-01,920,Which AWS service can provide a dedicated network connection with consistent low latency from on premises to the AWS Cloud?,C,C,Amazon VPC,Amazon Kinesis Data Streams,AWS Direct Connect,Amazon OpenSearch Service,,,,,
examtopics,CLF-01,921,,,,,,,,,,,,
examtopics,CLF-01,922,Which of the following is a benefit that AWS Professional Services provides?,B,A,Management of the ongoing security of user data,Advisory solutions for AWS adoption,"Technical support 24 hours a day, 7 days a week",Monitoring of monthly billing costs in AWS accounts,,,,,
examtopics,CLF-01,923,A company has set up a VPC on AWS. The company needs a dedicated connection between the VPC and the company’s on-premises network.Which action should the company take to meet this requirement?,B,B,Establish a VPN connection between the VPC and the company’s on-premises network.,Establish an AWS Direct Connect connection between the VPC and the company’s on-premises network.,Attach an internet gateway to the VPUse the AWS public endpoints for connectivity.,Configure Amazon Connect to provide connectivity between the VPC and the company’s on-premises network.,,,,,
examtopics,CLF-01,924,Which AWS services can be used to store files? (Choose two.),ACAEAD,AC,Amazon S3,AWS Lambda,Amazon Elastic Block Store (Amazon EBS),Amazon SageMaker,AWS Storage Gateway,,,,
examtopics,CLF-01,925,,,,,,,,,,,,
examtopics,CLF-01,926,An ecommerce company wants to design a highly available application that will be hosted on multiple Amazon EC2 instances.How should the company deploy the EC2 instances to meet these requirements?,C,C,Across multiple edge locations,Across multiple VPCs,Across multiple Availability Zones,Across multiple AWS accounts,,,,,
examtopics,CLF-01,927,A company has a large number of Linux Amazon EC2 instances across several Availability Zones in an AWS Region. Applications that run on the EC2 instances need access to a common set of files.Which AWS service or device should the company use to meet this requirement?,B,B,AWS Backup,Amazon Elastic File System (Amazon EFS),Amazon Elastic Block Store (Amazon EBS),AWS Snowball Edge Storage Optimized,,,,,
examtopics,CLF-01,928,A company migrated its core application onto multiple workloads in the AWS Cloud. The company wants to improve the application’s reliability.Which cloud design principle should the company implement to achieve this goal?,B,C,Maximize utilization.,Decouple the components.,Rightsize the resources.,Adopt a consumption model.,,,,,
examtopics,CLF-01,929,A company is planning to migrate to the AWS Cloud. The company wants to identify measurable business outcomes that will explain the value of the company’s decision to migrate.Which phase of the cloud transformation journey includes these activities?,A,C,Envision,Align,Scale,Launch,,,,,
examtopics,CLF-01,930,An ecommerce company wants to distribute traffic between the Amazon EC2 instances that host its website.Which AWS service or resource will meet these requirements?,A,A,Application Load Balancer,AWS WAF,AWS CloudHSM,AWS Direct Connect,,,,,
examtopics,CLF-01,931,A company wants to run a NoSQL database on Amazon EC2 instances.Which task is the responsibility of AWS in this scenario?,CA,C,Update the guest operating system of the EC2 instances.,Maintain high availability at the database layer.,Patch the physical infrastructure that hosts the EC2 instances.,Configure the security group firewall.,,,,,
examtopics,CLF-01,932,,,,,,,,,,,,
examtopics,CLF-01,933,A company needs to apply security rules to a subnet for Amazon EC2 instances.Which AWS service or feature provides this functionality?,A,B,Network ACLs,Security groups,AWS Certificate Manager (ACM),AWS Config,,,,,
examtopics,CLF-01,934,Which task can a company perform by using security groups in the AWS Cloud?,A,B,Allow access to an Amazon EC2 instance through only a specific port.,Deny access to malicious IP addresses at a subnet level.,Protect data that is cached by Amazon Cloud Front.,Apply a stateless firewall to an Amazon EC2 instance.,,,,,
examtopics,CLF-01,935,A company wants to move its IOS application development and build activities to AWS.Which AWS service or resource should the company use for these activities?,C,C,AWS CodeCommit,Amazon EC2 M1 Mac instances,AWS Amplify,AWS App Runner,,,,,
examtopics,CLF-01,936,A company is planning a migration to the AWS Cloud and wants to examine the costs that are associated with different workloads.Which AWS tool will meet these requirements?,CB,A,AWS Budgets,AWS Cost Explorer,AWS Pricing Calculator,AWS Cost and Usage Report,,,,,
