exam_category,exam_type,quiz_id,en_quiz_title,most_vote,correct,en_A,en_B,en_C,en_D,en_E,en_F,en_G,ko_quiz_title,ko_A,ko_B,ko_C,ko_D,ko_E,ko_G,subject,choice_count,ko_F
udemy,DVA-02,321,"A financial mobile application has a serverless backend API which consists of DynamoDB, Lambda, and Cognito. Due to the confidential financial transactions handled by the mobile application, there is a new requirement provided by the company to add a second authentication method that doesn't rely solely on user name and password. Which of the following is the MOST suitable solution that the developer should implement?",C,C,Use Cognito with SNS to allow additional authentication via SMS.,Create a custom application that integrates with Amazon Cognito which implements the second layer of authentication.,Integrate multi-factor authentication (MFA) to a user pool in Cognito to protect the identity of your users.,Use a new IAM policy to a user pool in Cognito.,,,,"금융 모바일 애플리케이션에는 DynamoDB, Lambda 및 Cognito로 구성된 서버리스 백엔드 API가 있습니다. 모바일 애플리케이션에서 처리되는 기밀 금융 거래로 인해 회사에서는 사용자 이름과 비밀번호에만 의존하지 않는 두 번째 인증 방법을 추가하라는 새로운 요구 사항을 제공합니다.다음 중 개발자가 구현해야 하는 가장 적합한 솔루션은 무엇입니까?",SMS를 통한 추가 인증을 허용하려면 SNS와 함께 Cognito를 사용하세요.,두 번째 인증 계층을 구현하는 Amazon Cognito와 통합되는 사용자 지정 애플리케이션을 생성합니다.,Cognito의 사용자 풀에 다단계 인증(MFA)을 통합하여 사용자의 신원을 보호하세요.,Cognito의 사용자 풀에 새로운 IAM 정책을 사용합니다.,,,0,,
udemy,DVA-02,322,You are developing an online game where the app preferences and game state of the player must be synchronized across devices. It should also allow multiple users to synchronize and collaborate shared data in real time. Which of the following is the MOST appropriate solution that you should implement in this scenario?,A,A,Integrate AWS AppSync to your mobile app.,Integrate Amazon Cognito Sync to your mobile app.,Integrate AWS Amplify to your mobile app.,Integrate Amazon Pinpoint to your mobile app.,,,,플레이어의 앱 기본 설정과 게임 상태가 여러 장치에서 동기화되어야 하는 온라인 게임을 개발 중입니다. 또한 여러 사용자가 공유 데이터를 실시간으로 동기화하고 공동 작업할 수 있어야 합니다.다음 중 이 시나리오에 구현해야 하는 가장 적절한 솔루션은 무엇입니까?,AWS AppSync를 모바일 앱에 통합합니다.,Amazon Cognito Sync를 모바일 앱에 통합하세요.,AWS Amplify를 모바일 앱에 통합하세요.,Amazon Pinpoint를 모바일 앱에 통합하세요.,,,0,,
udemy,DVA-02,323,"You are working as an IT Consultant for a top investment bank in Europe which uses several serverless applications in their AWS account. They just launched a new API Gateway service with a Lambda proxy integration and you were instructed to test out the new API. However, you are getting a Connection refused error whenever you use this Invoke URL http://779protaw8.execute-api.us-east-1.amazonaws.com/tutorialsdojo/ of the API Gateway. Which of the following is the MOST likely cause of this issue?",D,D,You are not using FTP in invoking the API.,You are not using HTTP/2 in invoking the API.,You are not using WebSocket in invoking the API.,You are not using HTTPS in invoking the API.,,,,귀하는 AWS 계정에서 여러 서버리스 애플리케이션을 사용하는 유럽 최고의 투자 은행에서 IT 컨설턴트로 일하고 있습니다. 방금 Lambda 프록시 통합을 통해 새로운 API 게이트웨이 서비스를 시작했으며 새로운 API를 테스트하라는 지시를 받았습니다. 그러나 이 API 게이트웨이 Connection refused호출 URL을 사용할 때마다 오류가 발생합니다 .http://779protaw8.execute-api.us-east-1.amazonaws.com/tutorialsdojo/다음 중 이 문제의 가장 큰 원인은 무엇입니까?,API를 호출할 때 FTP를 사용하고 있지 않습니다.,API 호출에 HTTP/2를 사용하지 않습니다.,API 호출에 WebSocket을 사용하고 있지 않습니다.,API 호출에 HTTPS를 사용하지 않습니다.,,,0,,
udemy,DVA-02,324,"An application running in an EC2 instance is regularly fetching and processing a lot of data from an S3 bucket which resulted in a significant increase in your operating costs. You want to lower the latency of retrieving data from S3 and bring the operating costs down. To improve the system, you need to use simple structured query language (SQL) statements to filter the contents of Amazon S3 objects and retrieve just the subset of data that you need. Which is the MOST suitable service that will help you accomplish this requirement?",C,C,Athena,AWS Step Functions,S3 Select,Redshift Spectrum,,,,EC2 인스턴스에서 실행되는 애플리케이션은 정기적으로 S3 버킷에서 많은 데이터를 가져오고 처리하므로 운영 비용이 크게 증가합니다. S3에서 데이터를 검색하는 대기 시간을 줄이고 운영 비용을 낮추고 싶습니다. 시스템을 개선하려면 간단한 구조적 쿼리 언어(SQL) 문을 사용하여 Amazon S3 객체의 콘텐츠를 필터링하고 필요한 데이터 하위 집합만 검색해야 합니다.이 요구 사항을 달성하는 데 도움이 되는 가장 적합한 서비스는 무엇입니까?,아테나,AWS 단계 함수,S3 선택,적색편이 스펙트럼,,,0,,
udemy,DVA-02,325,"A leading financial company has recently deployed its application to AWS using Lambda and API Gateway. However, they noticed that all metrics are being populated in their CloudWatch dashboard except for CacheHitCount and CacheMissCount.What could be the MOST likely cause of this issue?",A,A,API Caching is not enabled in API Gateway.,The provided IAM role to their API Gateway only has read access but no write privileges to CloudWatch.,API Gateway Private Integrations has not been configured yet.,They have not provided an IAM role to their API Gateway yet.,,,,한 선도적인 금융 회사는 최근 Lambda와 API Gateway를 사용하여 자사 애플리케이션을 AWS에 배포했습니다. CacheHitCount그러나 그들은 및를 제외한 모든 지표가 CloudWatch 대시보드에 채워지는 것을 확인했습니다 CacheMissCount.이 문제의 가장 가능성 있는 원인은 무엇입니까?,API Gateway에서는 API 캐싱이 활성화되어 있지 않습니다.,API 게이트웨이에 제공된 IAM 역할에는 읽기 액세스 권한만 있고 CloudWatch에 대한 쓰기 권한은 없습니다.,API Gateway 프라이빗 통합이 아직 구성되지 않았습니다.,아직 API 게이트웨이에 IAM 역할을 제공하지 않았습니다.,,,0,,
udemy,DVA-02,326,A developer needs to use IAM roles to list all EC2 instances that belong to the development environment in an AWS account.Which methods could be done to verify IAM access to describe instances? (Select TWO.),BE,BE,Run the get-role command.,Run the describe-instances command with the --dry-run parameter.,Validate the IAM role’s permission by querying the in-line policies within the EC2 instance metadata.,Run the get-group-policy command.,Use the IAM Policy Simulator to validate the permission for the IAM role.,,,개발자는 IAM 역할을 사용하여 AWS 계정의 개발 환경에 속하는 모든 EC2 인스턴스를 나열해야 합니다.인스턴스를 설명하기 위해 IAM 액세스를 확인하려면 어떤 방법을 수행할 수 있습니까? (2개를 선택하세요.),명령을 실행하십시오 get-role.,describe-instances매개변수를 사용하여 명령을 실행합니다 --dry-run.,EC2 인스턴스 메타데이터 내에서 인라인 정책을 쿼리하여 IAM 역할의 권한을 확인합니다.,명령을 실행하십시오 get-group-policy.,IAM 정책 시뮬레이터를 사용하여 IAM 역할에 대한 권한을 검증합니다.,,0,,
udemy,DVA-02,327,An AWS Site-to-Site VPN connection that uses Border Gateway Protocol (BGP) is used to establish a connection between an on-premises server and multiple EC2 instances in a VPC. A Developer cannot connect to an instance in subnet A but can access an instance in subnet B.Which action should the developer do as the first step in troubleshooting?,A,A,Check the VPC Flow Logs if the traffic is reaching subnet A.,Check the VPN Logs if the traffic is reaching subnet A.,Check the AWS CloudTrail Logs if the traffic is reaching subnet A.,Check the BGP Logs if the traffic is reaching subnet A.,,,,BGP(Border Gateway Protocol)를 사용하는 AWS Site-to-Site VPN 연결은 온프레미스 서버와 VPC의 여러 EC2 인스턴스 간의 연결을 설정하는 데 사용됩니다. 개발자는 서브넷 A의 인스턴스에 연결할 수 없지만 서브넷 B의 인스턴스에 액세스할 수 있습니다.문제 해결의 첫 번째 단계로 개발자는 어떤 조치를 취해야 합니까?,트래픽이 서브넷 A에 도달하는 경우 VPC 흐름 로그를 확인하세요.,트래픽이 서브넷 A에 도달하는 경우 VPN 로그를 확인하세요.,트래픽이 서브넷 A에 도달하는 경우 AWS CloudTrail 로그를 확인하십시오.,트래픽이 서브넷 A에 도달하는 경우 BGP 로그를 확인하세요.,,,0,,
udemy,DVA-02,328,"A company wants to know how its monolithic application will perform on a microservice architecture. The Lead Developer has deployed the application on Amazon ECS using the EC2 launch type. He terminated the container instance after testing; however, the container instance still appears as a resource in the ECS cluster.What is the possible cause of this?",C,C,"After terminating the container instance in the stopped state, the container instance must be manually deregistered in the Amazon EC2 Console since it was launched using the EC2 launch type.","When a container instance is terminated in the running state, the container instance is not automatically deregistered from the cluster.","When a container instance is terminated in the stopped state, the container instance is not automatically deregistered from the cluster.","After terminating the container instance in the running state, the container instance must be manually deregistered in the Amazon ECS Console.",,,,회사는 모놀리식 애플리케이션이 마이크로서비스 아키텍처에서 어떻게 작동하는지 알고 싶어합니다. 수석 개발자는 EC2 시작 유형을 사용하여 Amazon ECS에 애플리케이션을 배포했습니다. 그는 테스트 후 컨테이너 인스턴스를 종료했습니다. 그러나 컨테이너 인스턴스는 여전히 ECS 클러스터의 리소스로 표시됩니다.이것의 가능한 원인은 무엇입니까?,컨테이너 인스턴스는 중지된 상태에서 종료한 후 EC2 시작 유형을 사용하여 시작되었으므로 Amazon EC2 콘솔에서 수동으로 등록을 취소해야 합니다.,실행 중인 상태에서 컨테이너 인스턴스가 종료되면 해당 컨테이너 인스턴스는 클러스터에서 자동으로 등록 취소되지 않습니다.,컨테이너 인스턴스가 중지된 상태에서 종료되면 해당 컨테이너 인스턴스는 클러스터에서 자동으로 등록 취소되지 않습니다.,실행 중인 상태에서 컨테이너 인스턴스를 종료한 후 Amazon ECS 콘솔에서 컨테이너 인스턴스를 수동으로 등록 취소해야 합니다.,,,0,,
udemy,DVA-02,329,"A developer is debugging an issue in an AWS Lambda-based application. To save time searching through logs, the developer wants the function to return the corresponding log location of an invocation request.Which approach should the developer take with the least amount of effort?",D,D,Extract the log stream name from the Event object of the handler function.,Extract the invocation request id from the Event object of the handler. Call the FilterLogEvents API and use the request id to filter results.,"Extract the invocation request id from the Context object of the handler function. Then, call the FilterLogEvents API and pass the request id to filter results.",Extract the log stream name from the Context object of the handler function.,,,,개발자가 AWS Lambda 기반 애플리케이션의 문제를 디버깅하고 있습니다. 로그를 검색하는 시간을 절약하기 위해 개발자는 함수가 호출 요청의 해당 로그 위치를 반환하기를 원합니다.개발자는 최소한의 노력으로 어떤 접근 방식을 취해야 합니까?,Event핸들러 함수의 객체 에서 로그 스트림 이름을 추출합니다 .,Event핸들러 객체 에서 호출 요청 ID를 추출합니다 . API를 호출 FilterLogEvents하고 요청 ID를 사용하여 결과를 필터링합니다.,Context핸들러 함수의 객체 에서 호출 요청 ID를 추출합니다 . 그런 다음 FilterLogEventsAPI를 호출하고 요청 ID를 전달하여 결과를 필터링합니다.,Context핸들러 함수의 객체 에서 로그 스트림 이름을 추출합니다 .,,,0,,
udemy,DVA-02,330,The Customer and Payment service components of a microservices application have two separate DynamoDB tables. New items inserted into the Customer service table must be dynamically updated in the Payment service table.How can the Payment service get near real-time updates?,D,D,Create a Kinesis Data Firehose delivery stream to stream all the changes from the Customer service table and trigger a Lambda function to update the Payment service table.,Use a Kinesis data stream to stream all the changes from the Customer service database directly into the Payment service table.,Create a scheduled Amazon EventBridge rule that invokes a Lambda function every minute to update the changes from the Customer service table into the Payment service table.,Enable DynamoDB Streams to stream all the changes from the Customer service table and trigger a Lambda function to update the Payment service table.,,,,마이크로서비스 애플리케이션의 고객 및 결제 서비스 구성 요소에는 두 개의 별도 DynamoDB 테이블이 있습니다. 고객 서비스 테이블에 삽입된 새 항목은 결제 서비스 테이블에서 동적으로 업데이트되어야 합니다.결제 서비스는 어떻게 실시간 업데이트를 받을 수 있나요?,Kinesis Data Firehose 전송 스트림을 생성하여 고객 서비스 테이블의 모든 변경 사항을 스트리밍하고 Lambda 함수를 트리거하여 결제 서비스 테이블을 업데이트합니다.,Kinesis 데이터 스트림을 사용하여 고객 서비스 데이터베이스의 모든 변경 사항을 결제 서비스 테이블로 직접 스트리밍합니다.,매분마다 Lambda 함수를 호출하여 고객 서비스 테이블의 변경 사항을 결제 서비스 테이블로 업데이트하는 예약된 Amazon EventBridge 규칙을 생성합니다.,DynamoDB 스트림을 활성화하여 고객 서비스 테이블의 모든 변경 사항을 스트리밍하고 Lambda 함수를 트리거하여 결제 서비스 테이블을 업데이트합니다.,,,0,,
udemy,DVA-02,331,A team of developers needs permission to launch EC2 instances with an instance role that will allow them to update items in a DynamoDB table. Each developer has access to IAM users that belongs in the same IAM group.Which of the following steps must be done to implement the solution?,C,C,Create an IAM role with an IAM policy that will allow access to the EC2 instances. Add the DynamoDB service to the trust policy of the role. Create a custom policy with the iam:GetRole permission. Attach the policy to the IAM group.,Create an IAM role with an IAM policy that will allow access to the EC2 instances. Add the DynamoDB service to the trust policy of the role. Create a custom policy with the iam:PassRole permission. Attach the policy to the IAM group.,Create an IAM role with an IAM policy that will allow access to the DynamoDB table. Add the EC2 service to the trust policy of the role. Create a custom policy with the iam:PassRole permission. Attach the policy to the IAM group.,Create an IAM role with an IAM policy that will allow access to the DynamoDB table. Add the EC2 service to the trust policy of the role. Create a custom policy with iam:GetRolePolicy and iam:PutRolePolicy permissions. Attach the policy to the IAM group.,,,,개발자 팀에는 DynamoDB 테이블의 항목을 업데이트할 수 있는 인스턴스 역할을 사용하여 EC2 인스턴스를 시작할 수 있는 권한이 필요합니다. 각 개발자는 동일한 IAM 그룹에 속한 IAM 사용자에 액세스할 수 있습니다.솔루션을 구현하려면 다음 중 어떤 단계를 수행해야 합니까?,EC2 인스턴스에 대한 액세스를 허용하는 IAM 정책을 사용하여 IAM 역할을 생성합니다. 역할의 신뢰 정책에 DynamoDB 서비스를 추가합니다. 권한이 있는 사용자 지정 정책을 만듭니다 iam:GetRole. IAM 그룹에 정책을 연결합니다.,EC2 인스턴스에 대한 액세스를 허용하는 IAM 정책을 사용하여 IAM 역할을 생성합니다. 역할의 신뢰 정책에 DynamoDB 서비스를 추가합니다. 권한이 있는 사용자 지정 정책을 만듭니다 iam:PassRole. IAM 그룹에 정책을 연결합니다.,DynamoDB 테이블에 대한 액세스를 허용하는 IAM 정책을 사용하여 IAM 역할을 생성합니다. 역할의 신뢰 정책에 EC2 서비스를 추가합니다. 권한이 있는 사용자 지정 정책을 만듭니다 iam:PassRole. IAM 그룹에 정책을 연결합니다.,DynamoDB 테이블에 대한 액세스를 허용하는 IAM 정책을 사용하여 IAM 역할을 생성합니다. 역할의 신뢰 정책에 EC2 서비스를 추가합니다. iam:GetRolePolicy및 권한을 사용하여 사용자 지정 정책을 만듭니다 iam:PutRolePolicy. IAM 그룹에 정책을 연결합니다.,,,0,,
udemy,DVA-02,332,A developer has an application that stores sensitive data to an Amazon DynamoDB table. AWS KMS must be used to encrypt the data before sending it to the table and to manage the encryption keys.Which of the following features are supported when using AWS KMS? (Select TWO.),BE,BE,Importing a custom key material to an asymmetric KMS key,Creation of symmetric and asymmetric KMS keys,Using AWS Certificate Manager as a custom key store,Automatic key rotation for KMS keys in custom key stores,Re-enabling disabled keys,,,개발자는 중요한 데이터를 Amazon DynamoDB 테이블에 저장하는 애플리케이션을 가지고 있습니다. 데이터를 테이블로 보내기 전에 암호화하고 암호화 키를 관리하려면 AWS KMS를 사용해야 합니다.다음 중 AWS KMS를 사용할 때 지원되는 기능은 무엇입니까? (2개를 선택하세요.),사용자 지정 키 자료를 비대칭 KMS 키로 가져오기,대칭 및 비대칭 KMS 키 생성,AWS Certificate Manager를 사용자 지정 키 스토어로 사용,사용자 지정 키 스토어의 KMS 키에 대한 자동 키 순환,비활성화된 키를 다시 활성화,,0,,
udemy,DVA-02,333,"A developer is building a ReactJS application that will be hosted on Amazon S3. Amazon Cognito handles the registration and signing of users using the AWS Software Development Kit (SDK) for JavaScript. The JSON Web Token (JWT) received upon authentication will be stored on the browser's local storage. After signing in, the application will use the JWT as an authorizer to access an API Gateway endpoint.What are the steps needed to implement the scenario above? (Select THREE.)",BCD,BCD,Choose and set the authentication provider for your website.,Create an Amazon Cognito User Pool.,Set the name of the header that will be used from the request to the Cognito User Pool as a token source for authorization.,"On the API Gateway Console, create an authorizer using the Cognito User Pool ID.",Set the name of the header that will be used from the request to the Cognito Identity Pool as a token source for authorization.,Create an Amazon Cognito Identity Pool.,,개발자가 Amazon S3에서 호스팅될 ReactJS 애플리케이션을 구축하고 있습니다. Amazon Cognito는 JavaScript용 AWS 소프트웨어 개발 키트(SDK)를 사용하여 사용자 등록 및 서명을 처리합니다. 인증 시 수신된 JWT(JSON Web Token)는 브라우저의 로컬 저장소에 저장됩니다. 로그인한 후 애플리케이션은 JWT를 승인자로 사용하여 API 게이트웨이 엔드포인트에 액세스합니다.위의 시나리오를 구현하는 데 필요한 단계는 무엇입니까? (3개를 선택하세요.),귀하의 웹사이트에 대한 인증 공급자를 선택하고 설정하세요.,Amazon Cognito 사용자 풀을 생성합니다.,인증을 위한 토큰 소스로 Cognito 사용자 풀에 대한 요청에서 사용될 헤더의 이름을 설정합니다.,API Gateway 콘솔에서 Cognito 사용자 풀 ID를 사용하여 권한 부여자를 생성합니다.,인증을 위한 토큰 소스로 Cognito 자격 증명 풀에 대한 요청에서 사용될 헤더의 이름을 설정합니다.,,0,,Amazon Cognito 자격 증명 풀을 생성합니다.
udemy,DVA-02,334,"A developer has enabled the lifecycle policy of an application deployed in Elastic Beanstalk. The lifecycle is set to limit the application version to 15 versions. The developer wants to keep the source code in an S3 bucket, yet, it gets deleted.What change should the developer do?",B,B,Modify the value of the Set application versions limit by the total count option to zero.,Configure the Retention setting to retain the source bundle in the S3 bucket.,Trigger a Lambda function to copy the source code to another S3 bucket.,Modify the value of the Set the application versions limit by age option to zero.,,,,개발자가 Elastic Beanstalk에 배포된 애플리케이션의 수명 주기 정책을 활성화했습니다. 수명주기는 애플리케이션 버전을 15개 버전으로 제한하도록 설정됩니다. 개발자는 소스 코드를 S3 버킷에 보관하려고 하지만 삭제됩니다.개발자는 어떤 변화를 주어야 할까요?,옵션 값을 Set application versions limit by the total count0으로 수정합니다.,RetentionS3 버킷에 소스 번들을 유지하도록 설정을 구성합니다 .,Lambda 함수를 트리거하여 소스 코드를 다른 S3 버킷에 복사합니다.,옵션 값을 Set the application versions limit by age0으로 수정합니다.,,,0,,
udemy,DVA-02,335,A development team has migrated an existing Git repository to a CodeCommit repository. One of the developers was given an HTTPS clone URL of their new repository. The developer must be able to clone the repository using his access key credentials.What must the developer do before he can proceed?,C,C,Generate an HTTPS Git credential for AWS CodeCommit. Configure the Git credential helper with the AWS credential profile.,Import an SSL/TLS certificate into the AWS Certificate Manager.,Configure the Git credential helper with the AWS credential profile.,Generate an RSA key pair to use with AWS CodeCommit using AWS KMS.,,,,개발 팀이 기존 Git 리포지토리를 CodeCommit 리포지토리로 마이그레이션했습니다. 개발자 중 한 명에게 새 저장소의 HTTPS 복제 URL이 제공되었습니다. 개발자는 액세스 키 자격 증명을 사용하여 저장소를 복제할 수 있어야 합니다.계속 진행하기 전에 개발자는 무엇을 해야 합니까?,AWS CodeCommit에 대한 HTTPS Git 자격 증명을 생성합니다. AWS 자격 증명 프로필을 사용하여 Git 자격 증명 도우미를 구성합니다.,SSL/TLS 인증서를 AWS Certificate Manager로 가져옵니다.,AWS 자격 증명 프로필을 사용하여 Git 자격 증명 도우미를 구성합니다.,AWS KMS를 사용하여 AWS CodeCommit에 사용할 RSA 키 페어를 생성합니다.,,,0,,
udemy,DVA-02,336,"A startup is integrating an event-driven alerting tool with a third-party platform. The platform requires a publicly accessible HTTPS endpoint to receive webhook requests, which will be processed by a Lambda function.Given that the platform signs each request with a secret key and includes it in the headers, the developer must ensure that the Lambda function executes the domain logic only when a webhook request comes from a valid user.Which action would satisfy the requirement with the least amount of development effort?",B,B,Configure API Gateway to connect with the Lambda function using a Lambda proxy integration. Create a Lambda function authorizer to validate incoming requests based on a signature provided in the HTTP headers.,"Create a Lambda function URL. Attach a resource-based policy to the function allowing anyone to invoke it only if the ""lambda:FunctionUrlAuthType"": ""NONE"" condition is present. Write a custom authorization logic based on a signature provided in the HTTP headers.","Create a Lambda function URL. Attach a resource-based policy to the function allowing anyone to invoke it only if the ""lambda:FunctionUrlAuthType"": ""AWS_IAM"" condition is present.","Create a Lambda function URL. Attach a resource-based policy to the function allowing anyone to invoke it only if the ""lambda:CodeSigningConfigArn"": ""arn:aws:lambda:<AWS_REGION>:<ACCOUNT_NUMBER>:code-signing-config:csc-<SIGNING_SECRET>"" condition is present.",,,,한 스타트업에서는 이벤트 기반 알림 도구를 타사 플랫폼과 통합하고 있습니다. 플랫폼에는 Lambda 함수에 의해 처리되는 웹후크 요청을 수신하기 위해 공개적으로 액세스 가능한 HTTPS 엔드포인트가 필요합니다.플랫폼이 비밀 키로 각 ​​요청에 서명하고 이를 헤더에 포함한다는 점을 감안할 때 개발자는 웹훅 요청이 유효한 사용자로부터 오는 경우에만 Lambda 함수가 도메인 로직을 실행하는지 확인해야 합니다.최소한의 개발 노력으로 요구 사항을 충족하는 작업은 무엇입니까?,Lambda 프록시 통합을 사용하여 Lambda 함수와 연결하도록 API 게이트웨이를 구성합니다. HTTP 헤더에 제공된 서명을 기반으로 수신 요청을 검증하는 Lambda 함수 권한 부여자를 생성합니다.,"Lambda 함수 URL을 생성합니다. ""lambda:FunctionUrlAuthType"": ""NONE""조건이 있는 경우에만 누구든지 호출할 수 있도록 함수에 리소스 기반 정책을 연결합니다 . HTTP 헤더에 제공된 서명을 기반으로 사용자 정의 인증 논리를 작성합니다.","Lambda 함수 URL을 생성합니다. ""lambda:FunctionUrlAuthType"": ""AWS_IAM""조건이 있는 경우에만 누구든지 호출할 수 있도록 함수에 리소스 기반 정책을 연결합니다 .","Lambda 함수 URL을 생성합니다. ""lambda:CodeSigningConfigArn"": ""arn:aws:lambda:<AWS_REGION>:<ACCOUNT_NUMBER>:code-signing-config:csc-<SIGNING_SECRET>""조건이 있는 경우에만 누구든지 호출할 수 있도록 함수에 리소스 기반 정책을 연결합니다 .",,,0,,
udemy,DVA-02,337,"A Lamba function has multiple sub-functions that are chained together to process large data synchronously. When invoked, the function tends to exceed its maximum timeout limit. This has prompted the developer to break the Lambda function into manageable coordinated states using Step Functions, enabling each sub-function to run in separate processes.Which of the following type of states should the developer use to run processes?",B,B,Parallel State,Task State,Wait State,Pass State,,,,Lamba 함수에는 대규모 데이터를 동기식으로 처리하기 위해 함께 연결되는 여러 하위 함수가 있습니다. 호출되면 함수가 최대 시간 초과 제한을 초과하는 경향이 있습니다. 이로 인해 개발자는 Step Functions를 사용하여 Lambda 기능을 관리 가능한 조정 상태로 분리하여 각 하위 기능이 별도의 프로세스에서 실행될 수 있도록 했습니다.다음 중 개발자가 프로세스를 실행하기 위해 사용해야 하는 상태 유형은 무엇입니까?,병렬 상태,작업 상태,대기 상태,통과 상태,,,0,,
udemy,DVA-02,338,A developer needs to build a queueing mechanism for an application that will run on AWS. The application is expected to consume SQS messages that are larger than 256 KB and up to 1 GB in size.How should the developer manage the SQS messages?,D,D,Use Amazon S3 and the Amazon SQS Console,Use Amazon S3 and the Amazon SQS CLI,Use Amazon S3 and the Amazon SQS HTTP API,Use Amazon S3 and the Amazon SQS Extended Client Library for Java,,,,개발자는 AWS에서 실행될 애플리케이션에 대한 대기열 메커니즘을 구축해야 합니다. 애플리케이션은 256KB보다 크고 크기는 최대 1GB인 SQS 메시지를 사용할 것으로 예상됩니다.개발자는 SQS 메시지를 어떻게 관리해야 합니까?,Amazon S3 및 Amazon SQS 콘솔 사용,Amazon S3 및 Amazon SQS CLI 사용,Amazon S3 및 Amazon SQS HTTP API 사용,Amazon S3 및 Java용 Amazon SQS 확장 클라이언트 라이브러리 사용,,,0,,
udemy,DVA-02,339,A development team wants to move its continuous integration (CI) system into AWS. The system is built using Github as the code repository. Each code push triggers a webhook that causes the CI software to compile the source code and runs a test to check if the changes broke anything before deploying.What AWS services can the development team use?,A,A,"Replace Github, webhook, and the CI software with AWS CodeCommit, AWS Lambda, and AWS CodeBuild respectively.","Replace Github, webhook, and the CI software with AWS CodeCommit, AWS Lambda, and AWS CodeDeploy respectively.","Replace Github, webhook, and the CI software with AWS CodeBuild, AWS Lambda, and AWS CodeCommit respectively.","Replace Github, webhook, and the CI software with AWS CodeArtifact, AWS Lambda, and AWS CodeDeploy respectively.",,,,개발 팀은 CI(지속적 통합) 시스템을 AWS로 이전하려고 합니다. 시스템은 Github를 코드 저장소로 사용하여 구축되었습니다. 각 코드 푸시는 CI 소프트웨어가 소스 코드를 컴파일하고 테스트를 실행하여 배포하기 전에 변경 사항이 중단되었는지 확인하는 웹후크를 트리거합니다.개발팀은 어떤 AWS 서비스를 사용할 수 있습니까?,"Github, webhook 및 CI 소프트웨어를 각각 AWS CodeCommit, AWS Lambda 및 AWS CodeBuild로 교체합니다.","Github, webhook 및 CI 소프트웨어를 각각 AWS CodeCommit, AWS Lambda 및 AWS CodeDeploy로 교체합니다.","Github, webhook 및 CI 소프트웨어를 각각 AWS CodeBuild, AWS Lambda 및 AWS CodeCommit으로 교체합니다.","Github, webhook 및 CI 소프트웨어를 각각 AWS CodeArtifact, AWS Lambda 및 AWS CodeDeploy로 교체합니다.",,,0,,
udemy,DVA-02,340,"A company is looking to run a distributed application across hundreds of containers using Amazon Elastic Container Service. Due to the nature and size of the application, the Chief Technology Officer (CTO) is worried about how the developers can analyze and debug the application conveniently and efficiently. The developers need to have an end-to-end view of how the application runs and performs across the resources and services so they can make adjustments if needed.Which AWS service should the CTO use?",A,A,AWS X-Ray,AWS CloudTrail,Amazon CloudWatch,Amazon EventBridge,,,,한 회사는 Amazon Elastic Container Service를 사용하여 수백 개의 컨테이너에 걸쳐 분산 애플리케이션을 실행하려고 합니다. 애플리케이션의 특성과 규모로 인해 CTO(최고 기술 책임자)는 개발자가 애플리케이션을 편리하고 효율적으로 분석하고 디버깅할 수 있는 방법에 대해 고민합니다. 개발자는 필요한 경우 조정할 수 있도록 리소스와 서비스 전반에 걸쳐 애플리케이션이 어떻게 실행되고 수행되는지에 대한 엔드투엔드 보기가 필요합니다.CTO는 어떤 AWS 서비스를 사용해야 합니까?,AWS 엑스레이,AWS 클라우드트레일,아마존 클라우드워치,아마존 이벤트브리지,,,0,,
